,date,RMM1,RMM2,Amplitude,Phase,Phase_degrees,MJO_Phase
6323,4/24/2016,-0.142,-0.223,0.264372843,-2.137815652,237.5121858,2
6324,4/25/2016,-0.14399999,-0.138,0.199449234,-2.377467842,223.7811268,1
6325,4/26/2016,-0.084,-0.054,0.099859902,-2.570255174,212.7352263,1
6326,4/27/2016,-0.15899999,0.35699999,0.390806844,1.989800066,114.0071459,7
6327,4/28/2016,-0.023,0.345,0.345765817,1.637364491,93.81407483,7
6328,4/29/2016,-0.15000001,0.52100003,0.542163291,1.851122841,106.0615262,7
6329,4/30/2016,-0.38100001,0.352,0.518714765,2.395737318,137.2656372,8
6330,5/1/2016,-0.58600003,0.191,0.616341655,2.826512103,161.9472142,8
6331,5/2/2016,-0.50700003,-0.176,0.536679635,-2.80746797,199.1439342,1
6332,5/3/2016,-0.64099997,-0.25099999,0.688390846,-2.768369663,201.3841022,1
6333,5/4/2016,-0.54500002,-0.43599999,0.697940551,-2.46685174,218.6598066,1
6334,5/5/2016,-0.70999998,-0.61199999,0.937360101,-2.430189248,220.7604127,1
6335,5/6/2016,-0.70899999,-0.77100003,1.047435932,-2.314327052,227.3988275,2
6336,5/7/2016,-0.55599999,-1.19200003,1.315294667,-2.007239748,244.993634,2
6337,5/8/2016,-0.57499999,-1.25999999,1.384999987,-1.99891769,245.4704527,2
6338,5/9/2016,-0.329,-1.58800006,1.621722908,-1.775084986,258.295122,2
6339,5/10/2016,-0.32600001,-1.67700005,1.70839257,-1.762796462,258.9992026,2
6340,5/11/2016,-0.011,-1.70299995,1.703035475,-1.577255427,269.6299208,2
6341,5/12/2016,0.34,-1.99399996,2.022779237,-1.401909042,279.6765286,3
6342,5/13/2016,0.34400001,-2.17199993,2.199072464,-1.413721627,278.9997174,3
6343,5/14/2016,0.34400001,-2.23600006,2.262306848,-1.418146998,278.7461623,3
6344,5/15/2016,0.72799999,-2.18700004,2.304984417,-1.249457361,288.4113665,3
6345,5/16/2016,1.09300005,-2.16199994,2.422579792,-1.102718221,296.8189,3
6346,5/17/2016,1.53499997,-2.1329999,2.627910478,-0.947007959,305.7404408,3
6347,5/18/2016,1.88900006,-1.93400002,2.703456547,-0.79716847,314.3256111,3
6348,5/19/2016,2.56999993,-1.70700002,3.085246944,-0.586294604,326.4077936,4
6349,5/20/2016,2.79399991,-1.16600001,3.027538855,-0.395350106,337.3481075,4
6350,5/21/2016,2.95900011,-1.10599995,3.158942472,-0.357696172,339.505519,4
6351,5/22/2016,2.77200007,-0.87699997,2.907423831,-0.306413983,342.443772,4
6352,5/23/2016,2.65400004,-0.421,2.687183881,-0.157317694,350.9863601,4
6353,5/24/2016,2.09599996,-0.30700001,2.118363717,-0.145435334,351.6671692,4
6354,5/25/2016,1.82299995,-0.104,1.825964079,-0.056987053,356.7348824,4
6355,5/26/2016,1.56099999,-0.226,1.577275172,-0.143779955,351.7620154,4
6356,5/27/2016,1.21599996,-0.193,1.231220899,-0.157404145,350.9814068,4
6357,5/28/2016,0.81,-0.045,0.811249037,-0.055498505,356.8201699,4
6358,5/29/2016,0.75400001,-0.139,0.766705299,-0.182303329,349.5547886,4
6359,5/30/2016,0.77700001,-0.197,0.80158469,-0.248306938,345.7730604,4
6360,5/31/2016,0.63700002,-0.046,0.638658771,-0.072088364,355.869641,4
6361,6/1/2016,0.71799999,0.28,0.770664639,0.371831901,21.30439859,5
6362,6/2/2016,0.72799999,0.42899999,0.844999986,0.532504094,30.51023717,5
6363,6/3/2016,0.81300002,0.838,1.167567143,0.800539332,45.86752505,6
6364,6/4/2016,0.60000002,1.097,1.250363557,1.07030068,61.32371177,6
6365,6/5/2016,0.27900001,1.19700003,1.229085057,1.34180209,76.87959671,6
6366,6/6/2016,-0.033,1.36500001,1.365398853,1.594967442,91.38490291,7
6367,6/7/2016,-0.085,0.93699998,0.94084747,1.66126376,95.18340212,7
6368,6/8/2016,-0.058,0.426,0.429930227,1.706114529,97.75316187,7
6369,6/9/2016,-0.141,-0.078,0.161136588,-2.636302465,208.9509952,1
6370,6/10/2016,-0.163,-0.509,0.534462347,-1.880713114,252.2430761,2
6371,6/11/2016,-0.096,-0.86299998,0.868323077,-1.681580728,263.6525214,2
6372,6/12/2016,-0.004,-1.21000004,1.210006652,-1.5741021,269.8105932,2
6373,6/13/2016,0.213,-1.59300005,1.607177078,-1.437874748,277.6158455,3
6374,6/14/2016,0.156,-1.74000001,1.746979117,-1.481380221,275.1231655,3
6375,6/15/2016,0.51599997,-1.77999997,1.853282456,-1.288642562,286.1662199,3
6376,6/16/2016,0.48899999,-1.84599996,1.909669302,-1.31184677,284.8367167,3
6377,6/17/2016,0.52600002,-2.10500002,2.169723739,-1.325929439,284.0298392,3
6378,6/18/2016,0.84799999,-1.83399999,2.020559315,-1.13769723,294.8147504,3
6379,6/19/2016,1.19799995,-1.40699995,1.847932017,-0.86545701,310.412966,3
6380,6/20/2016,1.57099998,-0.713,1.725227503,-0.426051848,335.5890273,4
6381,6/21/2016,1.71000004,-0.48800001,1.778269987,-0.277990683,344.0723071,4
6382,6/22/2016,1.63699996,-0.405,1.686355203,-0.242533686,346.1038434,4
6383,6/23/2016,1.82099998,-0.49900001,1.888131864,-0.267459786,344.6756831,4
6384,6/24/2016,1.977,-0.69300002,2.094941056,-0.337147897,340.6828484,4
6385,6/25/2016,1.82000005,-0.73000002,1.960943704,-0.381453347,338.1443332,4
6386,6/26/2016,1.90199995,-0.38600001,1.940772995,-0.200224989,348.5279532,4
6387,6/27/2016,2.02200007,-0.19,2.030907256,-0.093691258,354.6318863,4
6388,6/28/2016,1.63900006,-0.41999999,1.691957797,-0.250855875,345.6270171,4
6389,6/29/2016,0.98299998,-0.164,0.996586655,-0.165313643,350.528226,4
6390,6/30/2016,0.66900003,0.168,0.68977173,0.246033504,14.09668142,5
6391,7/1/2016,0.80900002,0.44,0.920913151,0.498133435,28.54094347,5
6392,7/2/2016,0.92699999,0.375,0.99997699,0.384406083,22.02484615,5
6393,7/3/2016,0.93900001,0.44100001,1.037401575,0.439073002,25.15702989,5
6394,7/4/2016,0.84500003,0.336,0.909351995,0.378464301,21.68440715,5
6395,7/5/2016,0.82499999,0.079,0.828773783,0.095466493,5.469827148,5
6396,7/6/2016,0.685,-0.25799999,0.731976089,-0.360209735,339.3615024,4
6397,7/7/2016,0.53200001,-0.52499998,0.74742825,-0.778775715,315.3794383,4
6398,7/8/2016,0.25099999,-0.70899999,0.752118329,-1.230544948,289.494968,3
6399,7/9/2016,0.19,-0.884,0.904188034,-1.359085042,282.1301631,3
6400,7/10/2016,0.036,-0.92400002,0.924701053,-1.531854985,272.2311746,3
6401,7/11/2016,0.069,-1.14199996,1.144082562,-1.510449373,273.4576258,3
6402,7/12/2016,-0.016,-1.06200004,1.06212056,-1.5858611,269.1368521,2
6403,7/13/2016,0.021,-1.14600003,1.146192422,-1.552473771,271.0498051,3
6404,7/14/2016,0.019,-1.15400004,1.154156442,-1.554333343,270.9432595,3
6405,7/15/2016,-0.072,-0.986,0.988625308,-1.643689262,265.8235425,2
6406,7/16/2016,-0.219,-0.69599998,0.729641674,-1.875643428,252.5335477,2
6407,7/17/2016,-0.68800002,-0.68800002,0.972978959,-2.35619449,225,1
6408,7/18/2016,-0.60799998,-0.67799997,0.91068542,-2.301815811,228.1156688,2
6409,7/19/2016,-0.57800001,-0.65700001,0.875061726,-2.292313915,228.6600873,2
6410,7/20/2016,-0.426,-1.08200002,1.162841366,-1.945873176,248.5096796,2
6411,7/21/2016,-0.73100001,-1.17200005,1.381283871,-2.128474748,238.0473801,2
6412,7/22/2016,-0.63099998,-1.05700004,1.231019926,-2.108986767,239.1639592,2
6413,7/23/2016,-0.191,-0.85699999,0.878026186,-1.79008294,257.4358025,2
6414,7/24/2016,0.116,-0.76099998,0.769790211,-1.41952971,278.6669387,3
6415,7/25/2016,0.27399999,-0.43599999,0.514948527,-1.00972687,302.1469119,3
6416,7/26/2016,0.30000001,-0.292,0.418645442,-0.771885456,315.7742211,4
6417,7/27/2016,0.25,-0.38600001,0.459886951,-0.996061955,302.9298538,3
6418,7/28/2016,0.31900001,-0.236,0.396808526,-0.636948768,323.5055238,4
6419,7/29/2016,0.34200001,-0.32300001,0.470417913,-0.756834506,316.636577,4
6420,7/30/2016,0.285,-0.115,0.307327187,-0.383527516,338.025492,4
6421,7/31/2016,0.426,-0.103,0.438275028,-0.23723117,346.4076552,4
6422,8/1/2016,0.40400001,-0.131,0.424708145,-0.313560112,342.0343289,4
6423,8/2/2016,0.51099998,-0.193,0.546232532,-0.361127653,339.3089096,4
6424,8/3/2016,0.458,-0.28600001,0.539962967,-0.558206712,328.0171113,4
6425,8/4/2016,0.23899999,-0.308,0.38985253,-0.910878037,307.8105328,3
6426,8/5/2016,0.56099999,0.124,0.574540676,0.217536233,12.46390807,5
6427,8/6/2016,0.69800001,0.37400001,0.791883843,0.491888691,28.18314601,5
6428,8/7/2016,0.64399999,0.458,0.790253116,0.618190067,35.41968178,5
6429,8/8/2016,0.47299999,0.57099998,0.741464745,0.878993625,50.36262493,6
6430,8/9/2016,0.48500001,0.79699999,0.932970521,1.024126893,58.67814866,6
6431,8/10/2016,0.43700001,0.88999999,0.991498356,1.114365539,63.84844221,6
6432,8/11/2016,0.324,0.88599998,0.943383254,1.220214052,69.91311527,6
6433,8/12/2016,0.354,1.14499998,1.198474428,1.270947781,72.81994381,6
6434,8/13/2016,0.417,1.34300005,1.40624967,1.269735588,72.75049028,6
6435,8/14/2016,0.60699999,1.21099997,1.354610614,1.106158289,63.37820143,6
6436,8/15/2016,0.74800003,1.25899994,1.46444013,1.034709821,59.28450576,6
6437,8/16/2016,1.00899994,1.43700004,1.75586161,0.958624037,54.92511144,6
6438,8/17/2016,1.05499995,1.55599999,1.879936399,0.974974486,55.86192317,6
6439,8/18/2016,0.991,1.51100004,1.806987028,0.990314699,56.74085263,6
6440,8/19/2016,1.09200001,1.20599997,1.626929608,0.834965866,47.84002018,6
6441,8/20/2016,1.24300003,1.15400004,1.696102935,0.748285472,42.87359939,5
6442,8/21/2016,1.17200005,1.01300001,1.549113662,0.712757306,40.83798548,5
6443,8/22/2016,1.45500004,1.27600002,1.935252223,0.719948018,41.24998289,5
6444,8/23/2016,1.37800002,1.505,2.040565866,0.829421031,47.52232449,6
6445,8/24/2016,1.005,1.57299995,1.866642398,1.002259224,57.42522353,6
6446,8/25/2016,1.04499996,1.45299995,1.78975802,0.947299257,54.27624938,6
6447,8/26/2016,0.97500002,1.29100001,1.617809032,0.923957358,52.93885706,6
6448,8/27/2016,0.78899997,1.20899999,1.443676532,0.992591694,56.87131486,6
6449,8/28/2016,0.61799997,0.958,1.14003858,0.997877759,57.17418408,6
6450,8/29/2016,0.36000001,0.722,0.806773827,1.108257354,63.49846898,6
6451,8/30/2016,0.22400001,0.27700001,0.356237295,0.890794578,51.03876976,6
6452,8/31/2016,-0.29800001,0.164,0.340147036,2.638491858,151.1744477,8
6453,9/1/2016,-0.29300001,0.227,0.370645391,2.482442542,142.2334805,8
6454,9/2/2016,0.063,0.33399999,0.339889678,1.384363969,79.31821274,6
6455,9/3/2016,0.53200001,0.149,0.552471728,0.273078419,15.64624086,5
6456,9/4/2016,0.50599998,-0.013,0.506166949,-0.02568605,358.5282977,4
6457,9/5/2016,0.25600001,-0.112,0.279427996,-0.412410427,336.3706231,4
6458,9/6/2016,-0.042,-0.255,0.258435679,-1.73403661,260.6470207,2
6459,9/7/2016,-0.523,-0.132,0.539400593,-2.894365793,194.1650557,1
6460,9/8/2016,-0.52600002,-0.31299999,0.612082523,-2.604815645,210.7550571,1
6461,9/9/2016,-0.648,-0.153,0.665817543,-2.909727993,193.2848665,1
6462,9/10/2016,-0.57700002,-0.19499999,0.609059947,-2.815688463,198.6729347,1
6463,9/11/2016,-0.193,-0.62099999,0.650299921,-1.872121711,252.7353272,2
6464,9/12/2016,0.23100001,-0.62900001,0.670076128,-1.218837769,290.1657399,3
6465,9/13/2016,0.426,-0.542,0.68937653,-0.904664143,308.1665627,3
6466,9/14/2016,0.78100002,-0.60500002,0.987920065,-0.65909005,322.2369218,4
6467,9/15/2016,1.20599997,-0.36300001,1.259446281,-0.292369426,343.2484659,4
6468,9/16/2016,1.39100003,-0.043,1.391664501,-0.03090317,358.2293788,4
6469,9/17/2016,1.17999995,-0.20999999,1.198540728,-0.176122173,349.9089428,4
6470,9/18/2016,1.23099995,-0.048,1.231935419,-0.038972947,357.7670146,4
6471,9/19/2016,1.33299994,0.016,1.333095961,0.012002425,0.687688291,5
6472,9/20/2016,1.27400005,0.056,1.275230225,0.043927765,2.516875558,5
6473,9/21/2016,1.01300001,0.025,1.013308453,0.024674162,1.413725345,5
6474,9/22/2016,1.05999994,-0.022,1.060228217,-0.020751739,358.8110129,4
6475,9/23/2016,0.82499999,-0.066,0.827635779,-0.079829987,355.4260787,4
6476,9/24/2016,0.98900002,0.167,1.003000518,0.167279469,9.584407579,5
6477,9/25/2016,0.99800003,0.38100001,1.068253279,0.364687111,20.89503233,5
6478,9/26/2016,1.00899994,0.54000002,1.144412906,0.491396584,28.15495034,5
6479,9/27/2016,1.14999998,0.51999998,1.262101396,0.424660275,24.33124146,5
6480,9/28/2016,1.14400005,0.722,1.35278236,0.562987294,32.25679589,5
6481,9/29/2016,1.23800004,0.73299998,1.438726197,0.534578558,30.62909521,5
6482,9/30/2016,1.00899994,0.80800003,1.29265035,0.675224256,38.68750011,5
6483,10/1/2016,1.05499995,1.04799998,1.487053749,0.782069612,44.80928803,5
6484,10/2/2016,0.88999999,1.15400004,1.457331834,0.913845598,52.35949591,6
6485,10/3/2016,0.75300002,1.26999998,1.476451482,1.035603848,59.33572975,6
6486,10/4/2016,0.72500002,0.77399999,1.060519219,0.818074967,46.87224292,6
6487,10/5/2016,0.755,0.46399999,0.886183384,0.551063563,31.57361642,5
6488,10/6/2016,0.58200002,0.12800001,0.595909411,0.216484758,12.40366294,5
6489,10/7/2016,0.106,-0.29100001,0.309704707,-1.22147361,290.0147174,3
6490,10/8/2016,-0.124,-0.259,0.287153269,-2.017311656,244.4165562,2
6491,10/9/2016,-0.154,-0.417,0.444527839,-1.924564406,249.7305821,2
6492,10/10/2016,-0.184,-0.115,0.216981566,-2.582993338,212.0053832,1
6493,10/11/2016,0.102,0.026,0.105261579,0.249586925,14.30027745,5
6494,10/12/2016,0.40700001,0.153,0.434808013,0.359578199,20.60231321,5
6495,10/13/2016,0.61699998,0.019,0.617292455,0.030784438,1.763818373,5
6496,10/14/2016,0.426,0.112,0.440477014,0.257092608,14.73032138,5
6497,10/15/2016,0.31400001,0.09,0.326643546,0.279140693,15.99358361,5
6498,10/16/2016,0.2,0.017,0.2007212,0.084796175,4.858462919,5
6499,10/17/2016,0.094,-0.026,0.097529483,-0.269849156,344.5387823,4
6500,10/18/2016,0.19499999,0.213,0.288780186,0.829487246,47.52611838,6
6501,10/19/2016,0.34400001,0.36500001,0.501558585,0.815008687,46.69655806,6
6502,10/20/2016,0.433,-0.001,0.433001155,-0.002309465,359.8676774,4
6503,10/21/2016,0.19400001,-0.042,0.198494342,-0.213204509,347.7842815,4
6504,10/22/2016,0.035,-0.21799999,0.220791747,-1.411604385,279.1210264,3
6505,10/23/2016,0.111,-0.22499999,0.250890405,-1.112496243,296.2586606,3
6506,10/24/2016,-0.091,0.014,0.092070625,2.988943325,171.2538377,8
6507,10/25/2016,-0.09,0.112,0.1436802,2.247711179,128.7843641,7
6508,10/26/2016,-0.324,0.21600001,0.389399543,2.553590029,146.3099312,8
6509,10/27/2016,-0.51499999,0.56699997,0.765972555,2.308172306,132.2485315,7
6510,10/28/2016,-0.47499999,0.73100001,0.871771762,2.147027266,123.0156008,7
6511,10/29/2016,-0.266,0.71799999,0.765689223,1.925592703,110.3283349,7
6512,10/30/2016,-0.36300001,0.55000001,0.658990909,2.154169338,123.4248114,7
6513,10/31/2016,-0.112,0.48899999,0.501662227,1.795951673,102.9004511,7
6514,11/1/2016,0.19599999,0.37799999,0.425793364,1.092443905,62.59242514,6
6515,11/2/2016,0.51700002,0.324,0.610135248,0.55981542,32.07506085,5
6516,11/3/2016,0.50199997,0.24600001,0.55903486,0.455647819,26.10669699,5
6517,11/4/2016,0.96700001,0.40799999,1.049548956,0.399261907,22.8760222,5
6518,11/5/2016,1.13,0.48800001,1.23087124,0.407665416,23.35750778,5
6519,11/6/2016,0.83700001,0.95899999,1.272890411,0.85322269,48.8860591,6
6520,11/7/2016,0.36399999,1.352,1.400142847,1.307801602,74.93151224,6
6521,11/8/2016,-0.23899999,1.81400001,1.829676756,1.701794835,97.50566163,7
6522,11/9/2016,-0.454,1.95599997,2.007996983,1.798864308,103.0673328,7
6523,11/10/2016,-0.78899997,1.84599996,2.00754497,1.97470701,113.1423774,7
6524,11/11/2016,-1.40999997,1.67700005,2.190988152,2.269917439,130.0566891,7
6525,11/12/2016,-1.92400002,1.39600003,2.377097423,2.513909809,144.0364222,8
6526,11/13/2016,-2.03800011,1.16799998,2.348971775,2.621179277,150.1825099,8
6527,11/14/2016,-2.08200002,0.62599999,2.174074532,2.849519072,163.2654165,8
6528,11/15/2016,-1.84200001,0.49200001,1.906574952,2.880584825,165.045353,8
6529,11/16/2016,-1.70099998,0.25799999,1.72045486,2.991064498,171.375372,8
6530,11/17/2016,-1.778,-0.065,1.779187736,-3.105050997,182.0936827,1
6531,11/18/2016,-1.76499999,-0.43599999,1.818054168,-2.899415481,193.8757299,1
6532,11/19/2016,-1.40900004,-0.72899997,1.586417999,-2.664131461,207.3565112,1
6533,11/20/2016,-1.06299996,-0.86299998,1.369210678,-2.459665789,219.0715313,1
6534,11/21/2016,-0.66000003,-0.91399997,1.127384577,-2.196201506,234.1669227,2
6535,11/22/2016,-0.48500001,-0.94499999,1.062191127,-2.044969876,242.8318569,2
6536,11/23/2016,-0.199,-0.97500002,0.995101019,-1.772133526,258.4642282,2
6537,11/24/2016,-0.13699999,-0.87,0.880720726,-1.726984994,261.0510486,2
6538,11/25/2016,-0.078,-1.06700003,1.069847215,-1.643768679,265.8189922,2
6539,11/26/2016,-0.25600001,-1.38100004,1.404527364,-1.754088648,259.4981236,2
6540,11/27/2016,-0.062,-1.19299996,1.194609938,-1.62271944,267.0250247,2
6541,11/28/2016,-0.006,-0.875,0.875020571,-1.577653362,269.6071208,2
6542,11/29/2016,-0.18000001,-0.82499999,0.844408069,-1.785611741,257.6919834,2
6543,11/30/2016,-0.34299999,-0.75400001,0.828350776,-1.997723534,245.5388729,2
6544,12/1/2016,-0.528,-0.41299999,0.670337968,-2.477801891,218.0324092,1
6545,12/2/2016,-0.67799997,-0.634,0.928245635,-2.389718489,223.0792164,1
6546,12/3/2016,-0.55900002,-0.73500001,0.923420834,-2.221011662,232.7454055,2
6547,12/4/2016,-0.456,-0.57700002,0.735435261,-2.239591261,231.6808729,2
6548,12/5/2016,-0.45199999,-0.40900001,0.609577722,-2.406094935,222.1409151,1
6549,12/6/2016,-0.50800002,-0.713,0.875461604,-2.189850772,234.530793,2
6550,12/7/2016,-0.49399999,-0.71700001,0.870703741,-2.174089217,235.4338636,2
6551,12/8/2016,-0.213,-0.713,0.74413574,-1.861094672,253.36713,2
6552,12/9/2016,0.093,-0.69700003,0.703177106,-1.438150824,277.6000275,3
6553,12/10/2016,0.31200001,-0.329,0.453414828,-0.811912993,313.4808122,3
6554,12/11/2016,0.182,-0.111,0.213178329,-0.547659921,328.6213979,4
6555,12/12/2016,0.152,0.024,0.153883072,0.156601877,8.972626615,5
6556,12/13/2016,0.12800001,-0.037,0.133240394,-0.281392412,343.8774024,4
6557,12/14/2016,-0.086,0.127,0.153378617,2.166032077,124.1044963,7
6558,12/15/2016,0.073,0.287,0.296138481,1.321722682,75.72913139,6
6559,12/16/2016,0.088,0.189,0.208482613,1.13503848,65.03291449,6
6560,12/17/2016,0.45100001,0.39899999,0.60216443,0.724297817,41.49920804,5
6561,12/18/2016,0.433,0.31099999,0.533113491,0.622866124,35.68760012,5
6562,12/19/2016,0.33199999,0.57599998,0.664830783,1.047918885,60.04132936,6
6563,12/20/2016,0.56099999,0.88,1.043609596,1.00325871,57.48248985,6
6564,12/21/2016,0.48899999,1.12699997,1.228515333,1.161415471,66.54420472,6
6565,12/22/2016,0.41999999,1.05400002,1.134599504,1.191599293,68.27361034,6
6566,12/23/2016,0.38499999,0.73500001,0.829728876,1.088283048,62.35402557,6
6567,12/24/2016,0.39500001,0.70099998,0.804627852,1.057662141,60.59957684,6
6568,12/25/2016,0.162,0.759,0.776095999,1.360512929,77.95164878,6
6569,12/26/2016,0.26100001,0.73199999,0.777138978,1.228291716,70.37593131,6
6570,12/27/2016,0.177,0.80000001,0.819346701,1.353054045,77.52428621,6
6571,12/28/2016,0.162,0.64399999,0.66406324,1.324356741,75.88005181,6
6572,12/29/2016,-0.36199999,0.48199999,0.602800119,2.214961002,126.9079172,7
6573,12/30/2016,-0.48100001,0.032,0.482063284,3.075162479,176.1938314,8
6574,12/31/2016,-0.58099997,-0.514,0.775729956,-2.417305491,221.4985976,1
6575,1/1/2017,-0.55299997,-0.89700001,1.053763723,-2.123259486,238.3461926,2
6576,1/2/2017,-0.53399998,-1.13399994,1.253440004,-2.010893693,244.7842784,2
6577,1/3/2017,-0.37400001,-1.03900003,1.104263134,-1.916317825,250.2030764,2
6578,1/4/2017,-0.26300001,-0.53899997,0.599741588,-2.024750018,243.9903694,2
6579,1/5/2017,-0.102,-0.347,0.361680798,-1.856691738,253.6193996,2
6580,1/6/2017,0.05,0.033,0.059908263,0.583373007,33.42481118,5
6581,1/7/2017,0.16500001,0.163,0.231935343,0.779300648,44.65063808,5
6582,1/8/2017,0.42500001,0.19400001,0.467184131,0.428221834,24.53530376,5
6583,1/9/2017,0.78399998,0.192,0.807167869,0.240171014,13.76078545,5
6584,1/10/2017,0.91900003,0.134,0.928717963,0.144790296,8.295872876,5
6585,1/11/2017,0.847,0.45500001,0.961474913,0.492955185,28.2442516,5
6586,1/12/2017,0.52399999,0.625,0.815598547,0.873075337,50.02353202,6
6587,1/13/2017,0.27000001,0.45699999,0.530800336,1.037161834,59.42499576,6
6588,1/14/2017,-0.16500001,0.64399999,0.664801467,1.821612228,104.3706926,7
6589,1/15/2017,-0.36199999,0.55299997,0.66094853,2.150406357,123.2092085,7
6590,1/16/2017,-0.597,0.47999999,0.766034588,2.464405243,141.2000194,8
6591,1/17/2017,-0.94300002,0.027,0.943386473,3.112968449,178.3599539,8
6592,1/18/2017,-1.44099998,-0.26499999,1.465164133,-2.959724632,190.4202701,1
6593,1/19/2017,-1.48500001,-0.58499998,1.596073309,-2.766321845,201.5014335,1
6594,1/20/2017,-1.53999996,-0.66799998,1.678637498,-2.732320421,203.4495716,1
6595,1/21/2017,-1.54999995,-0.77100003,1.731167494,-2.680011663,206.4466427,1
6596,1/22/2017,-1.13100004,-0.829,1.402284597,-2.509073862,216.2406572,1
6597,1/23/2017,-0.77999997,-0.96700001,1.242372316,-2.249559851,231.1097148,2
6598,1/24/2017,-0.54500002,-0.75099999,0.92791487,-2.198562608,234.0316416,2
6599,1/25/2017,-0.551,-0.58200002,0.801451822,-2.328840309,226.5672791,2
6600,1/26/2017,-0.461,-0.98799998,1.090259125,-2.007368083,244.9862809,2
6601,1/27/2017,-0.207,-0.96399999,0.985974128,-1.782314682,257.880891,2
6602,1/28/2017,-0.041,-0.84600002,0.846992936,-1.619221794,267.2254251,2
6603,1/29/2017,0.087,-0.63300002,0.638950722,-1.434211311,277.8257449,3
6604,1/30/2017,0.27500001,-0.47,0.544541096,-1.041399986,300.332176,3
6605,1/31/2017,0.43599999,-0.53100002,0.687064053,-0.883325936,309.3891519,3
6606,2/1/2017,0.61699998,-0.36500001,0.716877941,-0.534199511,329.3926226,4
6607,2/2/2017,0.61900002,-0.145,0.635756262,-0.230099937,346.8162447,4
6608,2/3/2017,0.95300001,0.29300001,0.997024586,0.298277716,17.09005423,5
6609,2/4/2017,1.05999994,0.73500001,1.289893363,0.606280171,34.73729499,5
6610,2/5/2017,0.96100003,1.18200004,1.523366388,0.888161353,50.88789703,6
6611,2/6/2017,0.71600002,1.26699996,1.455316092,1.056423014,60.52858006,6
6612,2/7/2017,0.197,1.57000005,1.582311334,1.445971006,82.84803595,6
6613,2/8/2017,-0.032,1.63800001,1.638312556,1.590329861,91.11918909,7
6614,2/9/2017,-0.53500003,1.70000005,1.782196735,1.875689568,107.4690959,7
6615,2/10/2017,-0.92199999,1.70700002,1.940085836,2.06602936,118.3747626,7
6616,2/11/2017,-1.36500001,1.62899995,2.125291948,2.268245622,129.960901,7
6617,2/12/2017,-1.86399996,1.68400002,2.512041385,2.406883822,137.9042848,8
6618,2/13/2017,-2.25900006,1.53100002,2.728926956,2.545967478,145.8731913,8
6619,2/14/2017,-2.72600007,1.199,2.978032468,2.727221025,156.2582545,8
6620,2/15/2017,-2.99699998,0.75999999,3.091861715,2.893240927,165.7704942,8
6621,2/16/2017,-2.95300007,0.266,2.964956225,3.051757221,174.8528089,8
6622,2/17/2017,-2.48699999,-0.23800001,2.498362054,-3.046185561,185.4664237,1
6623,2/18/2017,-2.06999993,-0.64600003,2.168459303,-2.839092907,197.3319588,1
6624,2/19/2017,-1.74199998,-0.71200001,1.881889461,-2.753586902,202.231092,1
6625,2/20/2017,-1.34899998,-0.98100001,1.667981404,-2.512840433,216.0248486,1
6626,2/21/2017,-1.20500004,-1.028,1.583922061,-2.435294682,220.4678928,1
6627,2/22/2017,-1.21399999,-1.59099996,2.00126881,-2.222592276,232.654843,2
6628,2/23/2017,-1.31599998,-1.95599997,2.357496942,-2.163034199,236.0672694,2
6629,2/24/2017,-1.40400004,-2.0079999,2.450159119,-2.180987354,235.0386294,2
6630,2/25/2017,-1.21000004,-1.97500002,2.316187638,-2.120471404,238.505938,2
6631,2/26/2017,-1.07500005,-2.0539999,2.318305566,-2.052963949,242.3738302,2
6632,2/27/2017,-0.63999999,-2.32500005,2.411477808,-1.839412428,254.6094311,2
6633,2/28/2017,-0.62699997,-2.19000006,2.277987977,-1.849638658,254.0235113,2
6634,3/1/2017,-0.41800001,-2.03900003,2.081404605,-1.772997279,258.4147388,2
6635,3/2/2017,0.021,-1.51800001,1.51814526,-1.556963217,270.7925788,3
6636,3/3/2017,0.087,-1.29299998,1.295923589,-1.503612209,273.8493664,3
6637,3/4/2017,0.46799999,-1.23399997,1.319765099,-1.208300948,290.7694553,3
6638,3/5/2017,0.56999999,-0.89399999,1.060252786,-1.003199057,302.520928,3
6639,3/6/2017,0.75099999,-0.76899999,1.074877653,-0.797239715,314.3215291,3
6640,3/7/2017,0.62099999,-0.66500002,0.909871427,-0.819599464,313.0404098,3
6641,3/8/2017,0.76700002,-0.509,0.92052704,-0.585893526,326.4307737,4
6642,3/9/2017,0.77600002,-0.61699998,0.991395484,-0.671747854,321.5116831,4
6643,3/10/2017,0.764,-0.69499999,1.032821856,-0.738140701,317.7076531,4
6644,3/11/2017,0.63800001,-0.33000001,0.718292433,-0.477345388,332.6501239,4
6645,3/12/2017,0.75099999,-0.037,0.751910889,-0.049227839,357.1794526,4
6646,3/13/2017,0.71799999,0.32100001,0.786489029,0.420419024,24.0882357,5
6647,3/14/2017,0.42399999,0.53799999,0.684996336,0.903351199,51.75821113,6
6648,3/15/2017,0.206,0.67400002,0.704777998,1.27417514,73.00485786,6
6649,3/16/2017,0.42399999,0.60799998,0.741242179,0.961838703,55.10929824,6
6650,3/17/2017,0.33399999,0.414,0.53193232,0.891945029,51.10468572,6
6651,3/18/2017,-0.034,-0.021,0.039962482,-2.588298328,211.7014297,1
6652,3/19/2017,-0.245,0.15800001,0.291528735,2.568812442,147.1821113,8
6653,3/20/2017,-0.06,0.071,0.092956979,2.272421546,130.2001639,7
